username,userid,nFollowers,nFollowings,FollowersToFollowing,nLists,nFavs,nPosts,geo,location,url,description,verified,bot_in_name,bot_in_des,fav_tweets,fav_retweets,fav_replies,ret_tweets,ret_retweets,ret_replies,pop_fav_tweets,pop_fav_retweets,pop_fav_replies,pop_ret_tweets,pop_ret_retweets,pop_ret_replies,nPostMention,nPostQuote,nPostPlace,Tavg,age,screen_name_len
RamTechVCU,2374257966,2764,1084,2.5498154981549814,36,1063,1669,1,0,1,1,0,0,0,2617,0,11,2556,1176,0,0.015575526723009164,0.0,0.001268450184501845,0.015212474705392217,0.029320833748878027,0.0,84,19,20,223268.265,241127052.0,10
KevinWGrossman,14738804,60942,28896,2.109011627906977,2224,3446,95248,1,1,1,1,0,0,0,135,0,34,79,99,3,2.994824942499361e-05,0.0,0.00010696667673411859,1.7525271885737e-05,0.00010382059800664452,9.438236182422229e-06,75,2,0,7437.735,57633049.0,14
blaaaakey,45785583,455,236,1.9279661016949152,3,25048,51369,1,1,0,1,0,0,0,210,0,67,3,544248,0,0.009672070744288871,0.0,0.007886064030131828,0.00013817243920412675,32.48078300310337,0.0,87,30,0,24745.206030150755,91609295.0,9
noragamis,785620068,1448,185,7.827027027027027,41,17771,2966,0,0,1,1,0,0,0,2428,0,105,659,5656,7,0.2302513039355145,0.0,0.004935370152761457,0.06249407302038881,1.0918918918918918,0.00032902467685076383,132,3,0,17643.34,193185137.0,9
TFYouWant,331301626,225,0,,0,56,1572,1,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,15,0,0,449712.095,157160565.0,9
TheBrandonShire,238616476,4598,2275,2.021098901098901,330,2199,86467,0,1,1,1,0,0,0,16,0,0,10,0,0,3.516483516483517e-05,,,2.197802197802198e-05,,,191,0,0,28512.075,142186237.0,15
Samkrazzzy,147241865,1201,1249,0.9615692554043235,32,20432,79816,1,1,0,1,0,0,0,6,0,15,4,599681,1,0.0016012810248198558,0.0,0.0007506004803843075,0.0010675206832132373,2.7280051313778295,5.004003202562049e-05,194,56,0,22361.220512820513,121708458.0,10
Kris_Knox,247959261,2512,261,9.624521072796934,22,553,12446,0,1,1,1,0,0,0,12,0,18,3,711686,0,0.0025542784163473816,0.0,0.001467351430667645,0.0006385696040868454,20.349002115857495,0.0,180,15,0,73482.82914572864,144026489.0,9
andymather88,57371403,219,441,0.4965986394557823,1,1725,3767,0,1,0,0,0,0,0,196,0,78,13,144999,2,0.009876543209876543,0.0,0.0020329971068887326,0.000655076845553036,5.572812175717745,5.2128130945864936e-05,144,27,0,288843.21989528794,94839238.0,12
PhoenixCP,56117318,2552,9,283.55555555555554,111,0,241898,1,1,1,1,0,0,0,6,0,0,2,0,0,0.003333333333333333,,,0.0011111111111111111,,,0,0,0,1025.37,94491642.0,9
iAm_Makhubu,454759758,1167,1759,0.6634451392836839,12,41440,64381,1,1,0,1,0,0,0,12,0,6,2,1160593,2,0.00017952784177612877,0.0,0.00010032438216901315,2.9921306962688128e-05,5.320989748574153,3.344146072300438e-05,159,106,0,6460.535714285715,172751798.0,11
P_Kindilien,1007661002,338,323,1.0464396284829722,0,1468,3613,0,1,0,0,0,0,0,167,0,20,7,294473,0,0.0035904712762297904,0.0,0.001821161901293025,0.00015049879600963193,130.24015922158335,0.0,116,114,0,391927.9297297297,202437785.0,11
Varsha_Nair_,2661726025,55,305,0.18032786885245902,4,14,308,1,1,0,1,0,0,0,15,0,1,3,4595,0,0.0002717145186124445,0.0,0.0002185792349726776,5.43429037224889e-05,3.7663934426229506,0.0,70,0,0,357608.265,252909714.0,12
reginadailynews,593007996,1027,208,4.9375,64,0,88071,0,1,1,1,0,0,0,2,0,0,5,0,0,4.807692307692308e-05,,,0.0001201923076923077,,,0,0,0,61241.965,185305982.0,15
LacreshaHoggle,2202509341,355,7,50.714285714285715,17,112,56445,0,0,1,1,0,0,1,4,0,0,4,0,0,0.002857142857142857,,,0.002857142857142857,,,0,0,0,6844.805,231915522.0,14
too_blunted23,426428307,444,387,1.1472868217054264,0,752,13052,0,0,0,1,0,0,0,41,0,1,7,4696010,0,0.0017657192075796726,0.0,0.00018456995201181247,0.00030146425495262703,113.40553985848487,0.0,117,26,0,233637.13812154697,169887434.0,13
bretmulligan,58345773,1061,631,1.681458003169572,28,3322,2634,1,1,1,1,0,0,0,460,0,218,113,345,57,0.011215408996708521,0.0,0.003259276978739946,0.0027550896013653543,0.018853489261708288,0.0008521962742576921,128,27,4,229088.315,95130732.0,12
Y2k87_,2494456123,43,137,0.31386861313868614,1,1979,1656,0,1,0,1,0,0,0,1,0,164,0,3842291,1,0.0036496350364963502,0.0,0.0070833153371053425,0.0,967.1006795872138,4.31909471774716e-05,199,3,0,138237.0,247168284.0,6
BobKnightTweet,65048979,527,352,1.4971590909090908,25,2006,5391,1,1,1,1,0,0,0,144,0,36,40,46645,1,0.0034377387318563785,0.0,0.002840909090909091,0.0009549274255156608,2.944760101010101,7.891414141414141e-05,118,60,0,75557.84,97165488.0,14
scandaryl,2782784990,477,40,11.925,9,26332,13357,0,1,0,1,0,0,0,38,0,3,2,5368760,0,0.04523809523809524,0.0,0.009375,0.0023809523809523807,823.4294478527606,0.0,172,40,0,129139.09375,256590926.0,9
florrie1234,298314760,204,380,0.5368421052631579,2,1411,20770,1,1,1,1,0,0,0,55,0,22,1,681228,1,0.002453166815343443,0.0,0.001996370235934664,4.4603033006244425e-05,16.29732057416268,9.074410163339382e-05,135,22,8,141768.80808080808,152420892.0,11
IndianapolisCP,62169540,2019,5,403.8,90,1,332948,1,1,1,1,0,0,0,7,0,0,1,0,0,0.007000000000000001,,,0.001,,,0,0,0,918.02,96256436.0,14
TheBigBunBun,2579343986,267,399,0.6691729323308271,7,17038,6321,1,1,0,1,0,0,0,85,0,16,5,2804425,1,0.005325814536340852,0.0,0.0016040100250626567,0.0003132832080200501,54.485535544287075,0.00010025062656641604,153,32,0,21386.680412371134,250381552.0,12
rooksfeather,1103738284323295232,112,0,,0,0,2,0,1,0,1,0,0,0,4,0,0,0,3,0,,,,,,,2,1,0,443.0,399065088.0,12
dxniellejean,52944977,385,217,1.7741935483870968,12,1811,48952,0,1,0,1,0,0,0,82,0,16,1,178959,0,0.0025532444887283595,0.0,0.001638504864311316,3.1137127911321465e-05,206.17396313364054,0.0,46,48,0,339463.847715736,93581267.0,12
TempieLanehart,2817049525,694,158,4.3924050632911396,475,0,112917,0,0,1,1,0,0,0,8,0,0,3,0,0,0.00025316455696202533,,,9.493670886075949e-05,,,0,0,0,9077.405,258123839.0,14
leafsbuzztap,27052197,16508,37,446.1621621621622,376,0,24861,0,1,1,1,0,0,0,47,0,0,15,355,0,0.014114114114114115,0.0,,0.0045045045045045045,0.08722358722358722,,110,1,0,34057.63,85253490.0,12
dreamteamfc,22503279,124396,672,185.11309523809524,517,7381,46902,1,0,1,1,1,0,0,9505,0,119,1488,486,10,0.10797210105416213,0.0,0.004427083333333333,0.016902944383860412,0.024938423645320194,0.0003720238095238095,71,13,0,16843.32,83090953.0,11
LeeAdamWilshier,85678234,376,660,0.5696969696969697,19,2424,24606,1,1,0,1,0,0,0,6,0,123,6,22881,10,0.0001893939393939394,0.0,0.0016065830721003133,0.0001893939393939394,0.9630050505050506,0.00013061650992685477,150,14,0,1392.24,103760529.0,15
LanitaWildey,2816555738,329,0,,180,92,96248,0,0,1,1,0,0,0,9,0,0,4,38,0,,,,,,,31,0,0,595.098445595855,258103835.0,12
Speratti1D,2962806389,3412,3443,0.9909962242230613,14,5145,33111,1,1,0,1,0,0,0,993,0,19,520,52573,3,0.00160228482912189,0.0,0.0003449027011327331,0.0008390615419369413,3.81738309613709,5.445832123148417e-05,20,9,0,230637.68,267573231.0,10
oceantay,817533733217636353,1,0,,0,3,7,0,1,0,0,0,0,0,0,0,2,0,19,2,,,,,,,6,0,0,6360986.142857143,330828605.0,8
BeardedReds,2806531976,201,126,1.5952380952380953,12,1714,5576,0,0,0,1,0,0,0,20,0,4,8,35193,0,0.0011586142973004285,0.0,0.0022675736961451248,0.00046344571892017143,6.071946169772257,0.0,67,106,0,23990.05076142132,257651197.0,11
hodgmik1,303982248,101,400,0.2525,4,2985,3430,0,1,0,1,0,0,0,208,0,81,18,234776,2,0.006190476190476191,0.0,0.0020876288659793813,0.0005357142857142856,34.525882352941174,5.1546391752577315e-05,159,8,0,247510.1717171717,153255011.0,8
belmontnews,123171132,574,253,2.268774703557312,43,4,72990,0,1,1,1,0,0,0,23,0,0,2,2105,0,0.0004591368227731864,0.0,,3.992494111071187e-05,4.160079051383399,,22,2,0,124291.04,115714112.0,11
TehProGamer,585299905,389,98,3.9693877551020407,106,0,41835,0,0,0,1,0,0,0,40,0,0,13,0,0,0.0020408163265306124,,,0.000663265306122449,,,0,0,0,3172.19,184560109.0,11
pacoschroeder,32803548,3994,3955,1.0098609355246524,72,283,35591,1,1,1,1,0,0,0,10,0,0,4,0,0,1.2642225031605563e-05,,,5.056890012642225e-06,,,2,1,0,65264.57,87111123.0,13
ericf_7,585201567,76,75,1.0133333333333334,2,792,629,1,0,0,0,0,0,0,66,0,87,6,499016,1,0.010352941176470589,0.0,0.015064935064935066,0.0009411764705882353,175.09333333333333,0.00017316017316017316,130,10,6,792288.61,184542636.0,7
RhiannonDarling,100356163,1018,510,1.996078431372549,5,55113,89720,0,0,1,1,0,0,0,15,0,7,0,5810256,1,0.00980392156862745,0.0,0.0011437908496732027,0.0,65.85351921115267,0.0001633986928104575,182,53,0,15216.856382978724,109210559.0,15
BumpinUglies,21337609,4822,0,,54,6121,13704,0,1,1,1,1,0,0,1359,0,70,220,35102,9,,,,,,,132,38,0,116569.19672131147,82155091.0,12
Circa33,195847617,253,4,63.25,23,0,696,0,1,1,1,0,0,0,63,0,0,9,0,0,0.07875,,,0.01125,,,4,0,0,359380.72,132690638.0,7
tmckenney203,955747752,189,312,0.6057692307692307,21,26245,36365,0,1,0,1,0,0,0,7,0,0,2,97263,0,0.00019175980714442254,0.0,0.0,5.478851632697787e-05,4.101847165991903,0.0,98,23,0,7309.572864321608,200333508.0,12
petergrossman,16568739,924,458,2.017467248908297,56,1577,5491,1,1,0,0,0,0,0,70,0,43,10,1949921,0,0.0017771910226464912,0.0,0.0018055089015787706,0.0002538844318066416,69.79458085761328,0.0,159,31,16,411912.1407035176,70068195.0,13
kathniel_ivy,3310402098,217,232,0.9353448275862069,15,50,38335,0,0,0,1,0,0,0,1,0,0,2,40262,0,2.3425787106446776e-05,0.0,,4.685157421289355e-05,13.34946949602122,,11,30,0,116766.44670050761,286193095.0,12
SPORTalkEagles,3253097566,6690,5255,1.2730732635585158,63,2250,1434,0,1,1,1,0,0,0,6280,0,3,3321,0,0,0.006035617833905179,,0.000285442435775452,0.0031917654182164173,,0.0,13,3,0,176741.815,278654022.0,14
kellycarberry,327730342,768,2144,0.3582089552238806,17,90705,22705,1,1,0,1,0,0,0,70,0,38,5,18358,2,0.0005533771818871742,0.0,0.0004544584768465365,3.952694156336959e-05,0.09013157894736842,2.3918867202449293e-05,147,3,0,39292.025906735755,156650187.0,13
lllll71884119,3288168198,0,0,,0,0,1804,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,34130.85,284700297.0,13
MaryanneBigTi,2979678187,18518,180,102.87777777777778,94,2,21298,0,1,1,1,0,0,0,20173,0,0,3926,484,0,0.6124165148755313,0.0,,0.11918639951426836,0.15816993464052287,,17,0,0,5241.87,268233277.0,13
Lea_Maria__,2285938581,114,100,1.14,3,2312,921,0,0,0,1,0,0,0,13,0,49,7,63421,6,0.005909090909090909,0.0,0.004188034188034188,0.003181818181818182,10.570166666666667,0.0005128205128205128,120,5,0,432934.4773869347,236959107.0,11
CoryBalducci,2818027783,283,77,3.675324675324675,65,367,58399,0,0,1,1,0,0,0,5,0,0,2,0,0,0.0003246753246753247,,,0.00012987012987012987,,,0,0,0,9077.395,258154587.0,12
Savvyheiden,3324008375,42,66,0.6363636363636364,0,1119,1467,0,0,0,1,0,0,0,47,0,13,7,635958,4,0.015151515151515152,0.0,0.01036682615629984,0.002256608639587363,205.0154738878143,0.003189792663476874,63,6,0,26803.902654867255,281323940.0,11
GeorgeCochrane1,338973015,7690,2618,2.9373567608861726,223,251000,178906,1,1,1,1,0,0,0,273,0,42,72,1489,6,0.005213903743315508,0.0,0.0006170300287947347,0.0013750954927425516,0.00369321282231901,8.814714697067639e-05,180,7,39,582.775,158240274.0,15
hcarecomply,2903803246,834,1003,0.8315054835493519,27,19,2746,0,1,1,1,0,0,0,8,0,0,6,0,0,3.988035892323031e-05,,,2.991026919242273e-05,,,45,0,0,282648.785,264693103.0,11
RayWills_4,186550046,2164,1435,1.5080139372822299,13,9896,102322,1,1,0,1,0,0,0,128,0,8,76,246138,6,0.0008035910474934866,0.0,0.00012388695315524584,0.00047713218444925764,4.513808912525215,9.291521486643438e-05,76,24,0,21968.231958762888,130619911.0,10
smartopian,6173382,1213,1376,0.8815406976744186,96,2586,5037,0,1,1,1,0,0,0,102,0,2,39,14010,0,0.000602665910380034,0.0,0.0003633720930232558,0.00023043108338060124,0.1394751513220771,0.0,106,119,0,44054.985,26724697.0,10
MassimoLandi7,1011283068,906,1258,0.7201907790143084,117,9961,28753,1,1,1,1,0,0,0,5,0,0,8,17598,0,4.78862987721953e-05,0.0,,7.661807803551248e-05,0.11956300191594309,,164,3,1,6807.715,202575000.0,13
ibeast2014,1361942376,279,444,0.6283783783783784,1,14423,21458,1,1,0,1,0,0,0,34,0,86,5,3020206,1,0.0019635019635019634,0.0,0.027670527670527672,0.0002887502887502887,46.27391677391677,0.00032175032175032174,153,86,0,12604.21761658031,213370878.0,10
yskBaltimore,3391168513,104,71,1.4647887323943662,6,7,19525,1,1,1,1,0,0,0,1,0,0,0,30,0,7.077641729775638e-05,0.0,,0.0,0.4225352112676056,,1,1,0,9079.695,288004788.0,12
ConciergeVacSer,3894844632,72,371,0.1940700808625337,3,6,113,0,1,1,1,0,0,0,16,0,0,2,154,0,0.00042281063368743724,0.0,,5.2851329210929655e-05,0.04150943396226415,,11,0,0,322461.72321428574,291930009.0,15
ECTritons,54101553,3051,279,10.935483870967742,38,486,16291,1,1,1,1,0,0,0,924,0,3,178,21,1,0.017159730347094546,0.0,0.005376344086021506,0.003305662339591806,0.015053763440860216,0.0017921146953405018,46,11,0,8587.08,93929616.0,9
rama_beba,3278739786,206,323,0.6377708978328174,1,1832,1500,0,1,0,1,0,0,0,38,0,23,34,12203,6,0.003361344537815126,0.0,0.0022970138819534604,0.0030075187969924814,0.2928696570427437,0.0005992210126835114,168,0,0,174924.38974358974,283890193.0,9
BrianFrmThe5th,3076233341,33,41,0.8048780487804879,0,282,3864,1,0,0,0,0,0,0,11,0,1,7,1223792,1,0.005832449628844115,0.0,0.024390243902439025,0.003711558854718982,248.7382113821138,0.024390243902439025,108,7,0,297098.14371257485,272768715.0,14
bjbernstein,303570158,2150,778,2.763496143958869,39,4621,7774,0,1,1,1,0,0,0,206,0,95,30,5939,1,0.0029096867143139638,0.0,0.0023942739049347245,0.0004237407836379559,0.1363156445097319,2.5202883209839205e-05,146,20,0,144673.53535353535,153198920.0,11
West_Stand_O,176923665,2803,675,4.152592592592592,55,2999,25129,0,1,1,1,0,0,0,1427,0,110,100,408,9,0.027816764132553608,0.0,0.0021442495126705653,0.0019493177387914231,0.013432098765432098,0.00017543859649122806,120,33,0,43954.46700507614,128549419.0,12
AndreaM1969,45782360,227,245,0.926530612244898,4,556,11348,1,1,0,1,0,0,0,13,0,103,0,15665,0,0.001965230536659108,0.0,0.002472989195678271,0.0,21.312925170068027,0.0,197,7,0,97609.985,91607643.0,11
HomeinHalifax,26383670,1108,892,1.242152466367713,30,61,8477,1,1,1,1,0,0,0,60,0,0,3,0,0,0.0003363228699551569,,,1.681614349775785e-05,,,2,0,0,50762.95,85021202.0,13
iansuth,131472597,116692,100064,1.1661736488647265,2649,9380,265249,0,1,1,1,0,0,0,113,0,5,38,887,1,6.10420141919982e-06,0.0,9.993604093380237e-06,2.0527403002618864e-06,0.000886432683082827,1.9987208186760474e-06,19,1,0,126126.5,117975803.0,7
snowalps,81182260,1100,2097,0.5245588936576061,20,674,15080,1,1,1,0,0,0,0,7,0,0,4,949,0,8.141712318410739e-05,0.0,,4.65240703909185e-05,0.002846234362956365,,159,0,0,398362.605,102194506.0,8
knarkse_flac,3226593596,15,9,1.6666666666666667,1,4,4748,0,1,1,1,0,0,0,0,0,0,1,0,0,0.0,,,0.0005555555555555556,,,0,0,0,6798.3,279670810.0,12
bainenathan,58293923,513,838,0.6121718377088305,14,12699,11165,0,1,1,1,0,0,0,65,0,6,11,172805,0,0.0004672628461339391,0.0,0.0006509004122369277,7.907525088420508e-05,8.965705094946559,0.0,42,8,0,44009.88,95115981.0,11
SharonMichaelso,1240561262,47,0,,13,0,157575,0,0,0,0,0,0,0,2,0,0,0,0,0,,,,,,,0,0,0,769.48,209452722.0,15
SusieCumberland,1026834636,583,1962,0.29714576962283384,25,503,2892,0,1,1,1,0,0,0,86,0,24,24,10291,1,0.0003130915974952672,0.0,0.00024464831804281347,8.737439930100481e-05,0.5245158002038736,1.019367991845056e-05,106,0,0,372534.065,203190609.0,15
AmazonLaunch,103617273,11040,0,,330,0,245821,0,1,1,1,0,0,0,4,0,0,12,0,0,,,,,,,0,0,0,15462.11,110222242.0,12
Albertkeyn,67312183,2479,1363,1.8187820983125458,63,1127,5358,1,1,1,1,0,0,0,4,0,0,3,0,0,1.467351430667645e-05,,,1.1005135730007336e-05,,,5,0,0,332720.96,97852920.0,10
Istanbull,21391915,2232,4983,0.44792293798916316,23,26301,30810,1,1,0,1,0,0,0,1,0,0,1,411599,0,2.2298035543068653e-05,0.0,,2.2298035543068653e-05,0.4324640952011709,,198,21,0,19655.85,82210237.0,9
templefareast,35147084,1027,495,2.0747474747474746,59,18755,22386,1,1,1,1,0,0,0,12,0,3,2,496551,0,0.0004574042309891367,0.0,0.0012121212121212121,7.623403849818943e-05,7.114420803782506,0.0,159,15,43,22614.180904522615,87712593.0,13
DraftRyan2016,1216411355022024704,2,1,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,1,0,0,,425928448.0,13
WarrenColton1,1240927339,15,0,,3,0,63676,0,0,0,0,0,0,0,2,0,0,0,0,0,,,,,,,0,0,0,1790.175,209466383.0,13
DMirayes,860049170,32,49,0.6530612244897959,2,4,15398,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,0,0,0,13163.29,196363719.0,8
AlvesCristiano7,755900035,357,543,0.6574585635359116,0,3340,7412,1,1,0,1,0,0,0,84,0,143,3,132035,4,0.0033629594042757626,0.0,0.003135139875471367,0.00012010569300984866,3.524034483678971,8.769622029290537e-05,161,20,0,49033.763819095475,191973014.0,15
diyfeed,68937856,11487,1,11487.0,106,1,47778,0,1,1,1,0,0,0,54,0,0,16,0,0,0.27,,,0.08,,,0,0,0,5919.555,98356226.0,7
phineasandferg,874143423678353408,0,0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,1,0,18883426.5,344325407.0,14
redwoodcitynow,125559323,2030,475,4.273684210526316,88,6,59033,0,1,1,1,0,0,0,15,0,0,3,2105,0,0.0001594896331738437,0.0,,3.189792663476874e-05,2.2157894736842105,,4,1,0,24785.835,116399029.0,14
Kar_M12,2694582186,444,288,1.5416666666666667,0,94818,19728,1,1,0,1,0,0,0,257,0,34,23,4579299,3,0.015124764595103578,0.0,0.003689236111111111,0.001353578154425612,151.43184523809524,0.0003255208333333333,137,36,0,39965.33163265306,253855839.0,7
SRHSNJ,138097502,1590,128,12.421875,25,233,16632,1,1,1,1,0,0,0,482,0,8,56,87,0,0.021155196629213485,0.0,0.020833333333333332,0.0024578651685393258,0.03577302631578947,0.0,24,1,9,223813.955,119550183.0,6
roseaffair,798772706,518,136,3.8088235294117645,17,0,92561,0,1,1,1,0,0,0,6,0,0,2,0,0,0.00022058823529411763,,,7.352941176470589e-05,,,0,0,0,246032.14,193687791.0,10
ideagirlmedia,223527899,11990,6781,1.7681757852824067,1284,1008,38570,1,1,1,1,0,0,0,55,0,2,23,1,0,4.138213315115162e-05,0.0,9.831391633485719e-05,1.7305255681390683e-05,0.0001474708745022858,0.0,51,1,0,26402.1,138733044.0,13
BI_contributors,224372609,64033,386,165.88860103626942,1425,92,127982,0,1,1,1,1,0,0,231,0,0,184,111,0,0.003053293856402665,0.0,,0.0024320609072644604,0.07189119170984457,,66,0,0,299612.625,138919997.0,15
Modo0007,763519291,3366,331,10.169184290030211,12,2764,107523,1,1,0,1,0,0,0,34,0,60,9,10339,2,0.0011944073631700977,0.0,0.0018309988098507736,0.00031616665495679057,2.0823766364551863,6.103329366169246e-05,117,62,0,4590.405,192280525.0,8
AmzonBestseller,143499240,2448,0,,200,0,152222,0,1,1,1,0,0,0,2,0,0,10,0,0,,,,,,,0,0,0,15459.195,120847780.0,15
SianChristinaK,311762125,4166,1249,3.3354683746997598,25,128399,117773,1,0,0,1,0,0,0,2583,0,74,172,876354,3,0.019885138880335038,0.0,0.0012343207899653055,0.001324136232062573,14.617594075260207,5.004003202562049e-05,91,43,0,829.845,154400319.0,14
SKJtraveler,181657643,1285,1133,1.1341571050308914,149,151,6405,0,1,1,1,0,0,0,210,0,164,44,5,19,0.00264783759929391,0.0,0.0011220810498299774,0.0005547850208044383,0.00441306266548985,0.00012999719479737544,131,3,0,62708.98,129582673.0,11
Pixelfish,10695762,2688,2615,1.0279158699808795,236,281106,267007,0,1,1,1,0,0,0,80,0,106,4,464668,2,0.0019120458891013384,0.0,0.0008444869343530912,9.560229445506692e-05,1.3162467247362086,1.5933715742511152e-05,181,31,0,876.6130653266332,43382841.0,9
murthy1983,99068469,1359,2287,0.5942282466112812,152,804,33420,0,1,1,1,0,0,0,54,0,0,23,0,0,0.0001180585920419764,,,5.028421512898995e-05,,,35,0,0,13230.905,108723843.0,10
LeveragYourBook,110309026,13055,0,,343,3,216869,0,0,1,1,0,0,0,12,0,0,5,35990,0,,,,,,,5,0,0,4041.01,112072054.0,15
ACbrd21,3012923101,312,635,0.49133858267716535,1,4569,7640,0,1,0,1,0,0,0,103,0,16,10,486847,0,0.001864422119648837,0.0,0.0007199100112485939,0.00018101185627658611,28.395858850976957,0.0,92,4,0,45988.41610738255,270439555.0,7
OfficeSupport,2903085889,10455,120,87.125,110,12,34306,0,1,1,1,1,0,0,1,0,22,0,0,0,0.000641025641025641,,0.000980392156862745,0.0,,0.0,200,0,0,3360.12,263337788.0,13
CramerRonald1,1240988148,42,1,42.0,8,0,159117,0,0,0,0,0,0,0,2,0,0,1,0,0,0.01,,,0.005,,,0,0,0,743.705,209469717.0,13
HYOSlCA,706632349568667648,0,1,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,1,0,0,39292.5,304387655.0,7
Mvni__,508872797,621,534,1.1629213483146068,3,9547,49396,1,1,1,1,0,0,0,187,0,21,27,1670446,1,0.00583645443196005,0.0,0.0018726591760299626,0.0008426966292134832,28.181766035698622,8.917424647761726e-05,136,40,1,6184.59375,177602196.0,6
icanbeyourruler,918647073528057857,18,86,0.20930232558139536,0,641,399,0,0,0,1,0,0,0,0,0,0,0,458150,0,0.0,0.0,,0.0,29.111068750794253,,170,33,0,48589.358288770054,354935904.0,15
FlightsAndHotel,112435975,6707,8499,0.7891516649017531,275,67,27975,0,1,1,1,0,0,0,14,0,0,4,0,0,8.236263089775269e-06,,,2.3532180256500764e-06,,,0,0,0,257038.975,112715905.0,15
lilMan_Blair,493831864,891,369,2.4146341463414633,4,30160,67124,1,1,1,1,0,0,0,56,0,3,9,1103709,1,0.001275306870715766,0.0,0.0016260162601626016,0.00020496003279360522,42.72973286875726,0.0005420054200542005,74,13,3,32731.505154639177,176455652.0,12
BestBookPromos1,572133987,1800,0,,184,1,108975,0,0,0,1,0,0,0,1,0,0,2,0,0,,,,,,,0,0,0,13342.495,183328586.0,15
RCDSB,567528864,4575,439,10.421412300683372,106,3310,16972,1,0,1,1,1,0,0,825,0,8,531,555,0,0.01879271070615034,0.0,0.009111617312072893,0.012095671981776765,0.012900376551531775,0.0,126,29,1,44958.13,182889512.0,5
DeniseCassino,13785992,21649,0,,618,0,246337,0,1,1,1,0,0,0,74,0,0,87,26,0,,,,,,,4,0,0,15351.185,50702374.0,13
