username,userid,nFollowers,nFollowings,FollowersToFollowing,nLists,nFavs,nPosts,geo,location,url,description,verified,bot_in_name,bot_in_des,fav_tweets,fav_retweets,fav_replies,ret_tweets,ret_retweets,ret_replies,pop_fav_tweets,pop_fav_retweets,pop_fav_replies,pop_ret_tweets,pop_ret_retweets,pop_ret_replies,nPostMention,nPostQuote,nPostPlace,Tavg,age,screen_name_len
DeadlyRave,31074935,377,341,1.1055718475073313,17,14057,114683,0,1,0,1,0,0,0,62,0,64,12,169706,3,0.003868471953578336,0.0,0.005213424568263278,0.0007487365071441941,4.253603027796577,0.00024437927663734115,150,1,0,466.135,86769733.0,10
VorongoUSA,2316545286,96,253,0.3794466403162055,2,28,1595,0,1,1,1,0,0,0,3,0,0,0,0,0,5.928853754940711e-05,,,0.0,,,197,0,0,40044.06,238050755.0,10
chadtrawick2012,2255552293,9,283,0.03180212014134275,0,3649,3512,0,0,0,1,0,0,0,0,0,3,0,235842,0,0.0,0.0,0.0005300353356890459,0.0,4.735022486347575,0.0,195,64,0,30359.446700507615,234653528.0,15
WZBC_Live,275042849,1429,0,,60,0,482456,0,1,1,1,0,0,0,11,0,0,1,0,0,,,,,,,0,0,0,400.995,148660367.0,9
SunMusicNet,2437865468,1651,1734,0.9521337946943483,24,801,422874,1,1,1,1,0,0,0,91,0,25,20,35289,10,0.00031805948760966064,0.0,0.0011090409014284446,6.99031840900353e-05,0.9250550487574709,0.0004436163605713779,81,15,13,279473.18,244265058.0,11
AltPress,14925700,670885,1194,561.8802345058626,4732,29394,97235,1,1,1,1,1,0,0,40995,0,346,7668,136,10,0.18459231642081375,0.0,0.04829704075935232,0.03452747609012806,0.01423785594639866,0.0013958682300390843,115,9,0,3010.475,59001513.0,8
microdile,24123791,8202,1616,5.0754950495049505,35,26629,35624,1,1,1,1,0,0,0,2158,0,2183,328,280934,90,0.04046654665466547,0.0,0.01039127951256664,0.006150615061506151,4.6985215413433234,0.0004284082254379284,149,8,24,5183.21,83995310.0,9
4BestHerbs,102848540,5873,3770,1.5578249336870027,164,13,156876,0,1,1,1,0,0,0,17,0,0,8,0,0,2.2546419098143238e-05,,,1.0610079575596817e-05,,,0,0,0,10787.45,109992934.0,10
scmmag,924550358,2995,61,49.09836065573771,81,5,3183,0,1,1,1,0,0,0,55,0,0,20,0,0,0.004508196721311476,,,0.001639344262295082,,,172,0,0,85967.965,199077607.0,6
DetroitJobs3,2330320760,785,584,1.3441780821917808,191,0,243339,0,1,0,1,0,0,0,5,0,0,3,0,0,4.280821917808219e-05,,,2.5684931506849313e-05,,,0,0,0,753.19,238772904.0,12
flotsamfiles,193525885,202,772,0.2616580310880829,5,149,20380,1,1,0,1,0,0,0,13,0,2,3,25670,0,0.00037420840529648816,0.0,6.476683937823834e-05,8.635578583765112e-05,0.28914169858076144,0.0,124,2,1,621813.085,132196974.0,12
SpiritOfEnles,705181744165580800,26,10,2.6,0,3,51,0,1,1,1,0,0,0,0,0,0,0,633,0,0.0,0.0,,0.0,1.31875,,48,0,0,451135.96078431373,304041804.0,13
besnik139,3763727476,0,0,,0,0,638,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,81593.97,290204518.0,9
HMIbuzzOfficial,198772430,1969,891,2.2098765432098766,13,249,25059,0,1,1,1,0,0,0,27,0,0,8,13913,0,0.0001546072974644403,0.0,0.0,4.5809569619093424e-05,5.205013093901983,0.0,15,0,0,214329.04,133336610.0,15
CricketCareers,2228861966,401,2,200.5,169,0,4,1,1,1,1,1,0,0,2,0,0,0,0,0,0.5,,,0.0,,,0,0,0,126765.5,233183638.0,14
Knightrrrider,2355259508,127,72,1.7638888888888888,5,1400,5176,1,1,1,1,0,0,0,230,0,96,12,74,5,0.03848728246318608,0.0,0.013071895424836602,0.002008032128514056,0.06851851851851852,0.0006808278867102397,102,11,0,640069.24,240090445.0,13
NormalLass,2740078481,96,404,0.2376237623762376,0,3048,4725,1,0,0,1,0,0,0,78,0,118,4,418125,1,0.002758132956152758,0.0,0.002394091868203214,0.00014144271570014144,129.3703589108911,2.028891413731537e-05,179,0,0,98485.25,254857168.0,10
BestBuySupport,987335952,23582,2,11791.0,150,11,414968,0,1,1,1,1,0,0,0,0,13,0,0,1,0.0,,0.032663316582914576,0.0,,0.002512562814070352,199,0,0,1227.125,201644012.0,14
bestbitesblog,48740163,27338,1060,25.79056603773585,1164,313,8383,1,1,1,1,0,0,0,361,0,8,161,150,4,0.0019685898135020177,0.0,0.0018867924528301887,0.0008779583378776312,0.0061525840853158325,0.0009433962264150943,54,2,0,101525.8,92504947.0,13
GirlOnUtd,477239294,3679,845,4.3538461538461535,66,3688,49008,0,1,1,1,0,0,0,103,0,9,18,46104,4,0.001088334742180896,0.0,0.0013313609467455621,0.00019019442096365174,0.6906448955134448,0.000591715976331361,81,18,0,12593.984924623115,174874413.0,9
_McKnightsSL,3290878705,3608,4392,0.8214936247723132,115,6041,14849,0,0,1,1,0,0,0,121,0,0,51,127,0,0.0001913200769075086,0.0,0.0,8.063904068002429e-05,0.0005257492962410995,0.0,140,6,0,11260.59,284842288.0,12
ProcorePT,2805952129,20,1,20.0,20,0,3126,0,0,0,0,0,0,0,40,0,0,13,0,0,0.2,,,0.065,,,0,0,0,256639.795,257621306.0,9
le_millionaire,1192413650021240833,7,89,0.07865168539325842,0,5,15,0,0,0,1,0,0,0,0,0,4,0,0,0,0.0,,0.003457216940363008,0.0,,0.0,14,0,0,214765.26666666666,420206954.0,14
317TeamIndy,948146370,237,445,0.5325842696629214,17,24,4391,0,1,1,1,0,0,0,4,0,0,16,0,0,4.4943820224719104e-05,,,0.00017977528089887642,,,53,0,0,123590.55,199992633.0,11
Heefosaurus,275865761,895,1021,0.8765915768854065,39,38663,158325,0,1,0,1,0,0,0,94,0,73,8,107977,5,0.0022455268627123094,0.0,0.0008033542792371435,0.0001911086691670051,1.5552370801405775,5.502426570117422e-05,167,18,0,6845.181818181818,148798537.0,11
NotLikeFreddy,315796524,11667,427,27.3231850117096,200,111346,89187,1,1,1,1,0,0,0,29063,0,1592,4599,857810,44,2.835967993754879,0.0,0.033588623752558174,0.4487704918032787,30.906503332732843,0.0009283287971812562,167,18,0,1136.505,154963185.0,13
retailsalesjobs,40418194,2612,3446,0.7579802669762042,48,0,70002,0,1,0,1,0,0,0,10,0,0,4,0,0,1.4509576320371446e-05,,,5.803830528148578e-06,,,0,0,0,8301.085,89530964.0,15
DJ_UnDisTone,378203620,42,140,0.3,4,77,3977,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,199,0,0,166864.775,163801396.0,12
pride_purple,3265631851,595,2,297.5,11,56,1585,1,1,1,1,0,0,0,2578,0,46,152,14,1,7.241573033707865,0.0,1.6428571428571428,0.42696629213483145,0.875,0.03571428571428571,20,0,17,131452.78,282880528.0,12
PesadeliBot,3428633578,30,0,,10,2,88388,0,0,0,1,0,1,1,2,0,0,0,0,0,,,,,,,31,0,0,299.995,286913240.0,11
RajveerRawlin,1113906260,1668,2806,0.594440484675695,106,6236,10101,0,1,1,1,0,0,0,11,0,0,3,122,0,1.989934549243644e-05,0.0,,5.427094225209939e-06,0.014492753623188404,,3,0,0,62208.095,206010637.0,13
dazM33,270321056,1660,1997,0.8312468703054582,48,13437,136212,1,1,0,1,0,0,0,46,0,46,8,141995,9,0.00030712735770322146,0.0,0.00030712735770322146,5.3413453513603744e-05,1.4220831246870307,6.00901352028042e-05,135,4,0,5913.49,147873697.0,6
DigitalMumsHQ,1679056370,18437,189,97.55026455026454,1048,46689,36020,1,1,1,1,1,0,0,407,0,109,71,14,9,0.020125599564851902,0.0,0.007119994774315762,0.0035108539781436975,0.00617283950617284,0.0005878894767783657,118,28,0,10921.895,223848659.0,13
EchoPressBooks,1625849588,2560,2930,0.8737201365187713,453,447,394876,0,1,1,1,0,0,0,20,0,0,105,48921,0,8.532423208191126e-05,0.0,,0.00044795221843003415,0.14646128974312916,,116,4,0,241317.6443298969,222021626.0,14
ChelseaWrenArt,1648935096,412,399,1.0325814536340852,24,52032,20804,1,1,1,1,0,0,0,104,0,243,1,796088,4,0.01086048454469507,0.0,0.00870032223415682,0.00010442773600668337,19.184692500481972,0.00014321518080916577,173,30,0,68461.5202020202,222824777.0,14
DataFlowLabs,2979347579,487,346,1.407514450867052,24,9,186,1,1,1,1,0,0,0,80,0,0,36,7040,0,0.0021019442984760903,0.0,0.0,0.0009458749343142406,0.2749570379628183,0.0,111,5,11,692112.5405405406,268373356.0,12
cyberwuff,154533259,1045,580,1.8017241379310345,3,4436,2365,0,0,0,1,0,0,0,3506,0,1088,650,3831,250,0.09445043103448277,0.0,0.016033009136457412,0.017510775862068964,0.34764065335753175,0.0036840554081933393,113,7,0,65579.79,123342910.0,9
YusufMoneer,626564671,1111,753,1.4754316069057105,10,10008,49699,0,1,0,1,0,0,0,85,0,15,19,596120,2,0.001546326111080791,0.0,0.0005383869925702596,0.00034564936600629446,8.796222517338055,7.178493234270127e-05,129,17,0,7585.57,188495521.0,11
godtributes,2566358196,25987,10529,2.468135625415519,512,0,1768111,0,1,0,1,0,0,1,818,0,0,339,0,0,0.0003884509450090227,,,0.0001609839490929813,,,0,0,0,15444.005,249795461.0,11
ronzonipasta,58560878,2353,2529,0.9304072756030052,75,704,2592,0,0,1,1,0,0,0,169,0,17,48,5,1,0.0005477445241753043,0.0,9.083816912998408e-05,0.00015557240923322248,0.0004942665085013839,5.3434217135284755e-06,83,1,0,501462.14,95195637.0,12
bbhNYC,587592366,2667,2493,1.0697954271961492,81,2079,15222,0,1,1,1,0,0,0,145,0,0,160,22,0,0.00029980853606593306,0.0,,0.00033082321221068473,0.0014707848642866693,,11,1,0,179836.455,184779135.0,6
RONAinc,78335252,16214,869,18.658227848101266,148,1327,6252,1,1,1,1,1,0,0,110,0,29,18,70,1,0.002531645569620253,0.0,0.0002713145658499163,0.0004142692750287687,0.002983420704939692,9.355674684479872e-06,152,26,0,78498.85,101315693.0,7
RockAveRecords,3652376172,1435,3271,0.43870376031794556,21,51715,54120,0,1,1,1,0,0,0,89,0,0,51,94374,0,0.0003886972092413853,0.0,0.0,0.00022273660304843429,0.2254041195353103,0.0,171,40,0,43766.995,290033906.0,14
GlobalGlory3,3945665536,24,67,0.3582089552238806,0,20,443,1,1,1,1,0,0,0,4,0,0,2,0,0,0.00029850746268656717,,,0.00014925373134328358,,,13,0,1,14846.085,291810355.0,12
101918171615aa,4041256618,0,0,,0,0,192,0,0,0,0,0,0,0,0,0,0,3,2934,0,,,,,,,79,3,0,61862.82530120482,292881609.0,14
ScomAviation,77977322,60,19,3.1578947368421053,4,0,9645,1,1,1,1,0,0,0,4,0,0,1,0,0,0.0010526315789473684,,,0.0002631578947368421,,,0,0,0,18264.865,101211102.0,12
visit_benicia,81203255,1515,1916,0.7907098121085595,32,18,2151,1,1,1,1,0,0,0,42,0,0,15,0,0,0.00010960334029227557,,,3.914405010438413e-05,,,19,0,150,206671.37,102200979.0,13
rashkislibrary,3422413899,145,94,1.5425531914893618,1,250,211,0,1,1,1,0,0,0,838,0,9,135,2088,2,0.054692598877431144,0.0,0.007364975450081833,0.008810860201018143,0.925531914893617,0.0016366612111292963,70,20,0,598283.015,286647737.0,14
BlueRedcloud,1558257000,358,392,0.9132653061224489,28,7718,20651,1,1,0,1,0,0,0,8,0,31,2,151267,2,0.00033456005352960856,0.0,0.0008595829636202307,8.364001338240214e-05,8.210323491098567,5.545696539485359e-05,128,8,0,21484.91,219684000.0,12
rockandpink4u,180864662,389,994,0.39134808853118713,6,15,1817,0,1,1,1,0,0,0,6,0,0,9,1055,0,3.095496053242532e-05,0.0,0.0,4.6432440798637986e-05,0.2653420523138833,0.0,130,0,0,646926.75,129405310.0,13
newsciencetoday,3996446727,88,297,0.2962962962962963,2,42,66,0,1,1,1,0,0,0,32,0,0,7,10183,0,0.002032907693285052,0.0,,0.0004446985579061051,2.857182940516274,,24,1,0,46132.846153846156,292359697.0,15
EkkoSys,3137553004,17,40,0.425,3,0,11525,0,1,1,0,0,0,0,2,0,0,2,0,0,0.00025,,,0.00025,,,0,0,0,5030.955,275328754.0,7
Primeonly27,63923717,19357,13234,1.462671905697446,279,2179,102713,1,1,1,1,0,0,0,0,0,4,0,0,0,0.0,,3.77814719661478e-05,0.0,,0.0,89,0,0,8560.14,96792122.0,11
herphomes,3223673312,566,217,2.608294930875576,11,6611,13243,0,1,1,1,0,0,0,54,0,1,0,0,0,0.0012504920917953825,,0.004608294930875576,0.0,,0.0,2,0,0,174950.955,279409592.0,9
TrainingMindful,1081982948,187416,43751,4.283696372654339,2801,3,171644,0,1,1,1,0,0,0,5680,0,0,1743,0,0,0.000649128019930973,,,0.0001991954469612123,,,0,0,0,852.9,205048596.0,15
loveahappyend,298141956,1677,1352,1.2403846153846154,265,9,119925,0,0,1,1,0,0,0,10,0,0,41,0,0,3.698224852071006e-05,,,0.00015162721893491123,,,184,0,0,1683.01,152394733.0,13
DebnHairGornal,955459152,116,108,1.0740740740740742,4,12,1148,0,1,1,1,0,0,0,16,0,0,3,0,0,0.0007407407407407407,,,0.0001388888888888889,,,55,0,0,504091.6,200322790.0,14
Sharmarkeahmed4,705507418403442688,46,120,0.38333333333333336,0,14,2,0,0,0,0,0,0,0,0,0,33,0,0,2,0.0,,0.275,0.0,,0.016666666666666666,2,0,0,159052.5,304119451.0,15
CBoC_Events,125819046,3405,408,8.345588235294118,116,2156,11940,1,1,1,1,0,0,0,278,0,0,134,257,0,0.005539614219671609,0.0,,0.002670173760561135,0.008180544945250827,,137,5,0,157701.775,116467024.0,11
LLmAuthorsCafe,895909855,247,18,13.722222222222221,219,3,83322,0,0,0,0,0,0,0,16,0,0,32,0,0,0.0044444444444444444,,,0.008888888888888889,,,184,0,0,1650.015,197922839.0,14
TweetyBirdStars,3534982888,45,281,0.1601423487544484,2,638,1055,0,0,0,1,0,0,0,11,0,22,1,346176,4,0.0015658362989323844,0.0,0.0022369089984748346,0.00014234875444839857,9.404145499986416,0.0004067107269954245,165,25,0,150824.32460732985,288369810.0,15
Ogbanje_,1866938689,2217,862,2.5719257540603246,49,4980,119203,1,1,0,1,0,0,0,191,0,23,433,725786,6,0.0025764851885825284,0.0,0.0008338167053364269,0.00584093239087034,11.078672609598243,0.00021751740139211136,102,92,0,1322.201030927835,226312950.0,8
bearaboi,104876737,2679,1515,1.7683168316831683,68,18949,113773,1,1,1,1,0,0,0,125,0,66,19,89987,6,0.002012396361587378,0.0,0.0005378315609338711,0.00030588424696128153,0.7615046119996615,4.889377826671556e-05,162,44,0,6511.94,110569101.0,8
StPancrasInt,30001506,14171,210,67.48095238095237,252,19860,11953,1,1,1,1,1,0,0,1069,0,90,268,498,10,0.04627705627705628,0.0,0.008571428571428572,0.011601731601731603,0.05928571428571428,0.0009523809523809524,144,13,0,45814.74,86368235.0,12
theFINND,1881228632,227,431,0.5266821345707656,34,183,1117,0,1,1,1,0,0,0,29,0,0,9,741,0,0.0003957963695919203,0.0,,0.00012283335608025112,0.05730858468677494,,73,0,0,97033.875,226625456.0,8
Butcherr666,315210509,915,575,1.5913043478260869,14,10852,64558,1,1,0,1,0,0,0,145,0,74,1,7175,0,0.0036546943919344675,0.0,0.0012374581939799331,2.520478890989288e-05,0.462157809983897,0.0,129,27,0,12812.87,154878785.0,11
PWeilert,4004683883,0,0,,0,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,158193.31578947368,292453101.0,8
GovWin,20413553,8086,5864,1.3789222373806276,288,695,14521,1,1,1,1,1,0,0,196,0,0,89,147,0,0.00018264635937348574,0.0,,8.293635706245014e-05,0.001474600754353583,,35,0,0,32807.28,81229082.0,6
operationcatnip,75799653,1205,744,1.6196236559139785,33,428,1168,1,1,1,1,0,0,0,136,0,0,106,352,0,0.001044546850998464,0.0,0.0,0.0008141321044546852,0.022529441884280594,0.0,41,10,10,469224.06,100536431.0,15
DolphinDivePro,1202510114,823,1331,0.6183320811419984,41,62835,45491,1,0,1,1,0,0,0,100,0,46,19,868737,0,0.0014731662762776034,0.0,0.00048000667835378574,0.0002799015924927447,8.476558002478363,0.0,161,19,0,10375.485,208484149.0,14
IBMSystems,245312303,58252,1294,45.01700154559506,984,3403,22953,1,1,1,1,1,0,0,1835,0,89,1293,3455,43,0.010129167586663722,0.0,0.002751159196290572,0.0071373371605210865,0.07628615588430117,0.001329211746522411,102,7,0,77679.005,143552771.0,10
Be_Xfitness,2188782737,1043,936,1.1143162393162394,14,60,2762,0,1,1,1,0,0,0,27,0,0,13,3,0,0.00014495554696559721,0.0,,6.979341150195422e-05,0.003205128205128205,,17,0,0,124082.05,232028672.0,11
straffordhs,1635840086,459,9,51.0,4,82,1737,0,0,0,1,0,0,0,58,0,0,20,624,0,0.3580246913580247,0.0,,0.1234567901234568,0.38095238095238093,,194,5,0,95599.005,222365685.0,11
LifeAtPurdue,16134525,102083,13630,7.48958180484226,1115,15582,29725,1,1,1,1,1,0,0,7210,0,64,1450,20223,1,0.004723037417461482,0.0,0.00031303497187576423,0.0009498480243161094,0.02032482738519985,4.891171435558816e-06,135,31,0,28854.035,67637339.0,12
TechBazar,168226627,87,30,2.9,25,0,268074,0,0,1,1,0,0,0,2,0,0,1,0,0,0.0003333333333333333,,,0.00016666666666666666,,,0,0,0,159471.35,126559401.0,9
WSRArecycle,523941838,1460,618,2.3624595469255665,58,346,10073,0,1,1,1,0,0,0,220,0,0,56,5,0,0.0017979144192736426,0.0,,0.00045765094308783627,0.0040453074433656954,,183,1,0,14278.495,178771829.0,11
RunningChics,55619709,715,911,0.7848518111964874,18,13,534,0,1,1,1,0,0,0,30,0,2,38,1175,2,0.00018710707514220138,0.0,0.00015681354869060687,0.00023700229518012174,0.12897914379802414,0.00015681354869060687,27,0,0,1086708.44,94326187.0,12
etailPR,563844266,10800,1521,7.100591715976331,146,2611,6474,1,1,1,1,0,0,0,0,0,0,0,4,0,,0.0,,,0.0008766162612316458,,3,0,0,1323538.0,182535384.0,7
HogwartsCitou,546409781,12837,90,142.63333333333333,16,3349,9068,1,1,1,1,0,0,0,2761,0,5,1070,291650,0,0.25779645191409895,0.0,0.011111111111111112,0.09990662931839403,43.20740740740741,0.0,81,15,0,181132.17085427136,180752316.0,13
prslava15,3671800513,7,6,1.1666666666666667,7,0,18121,0,0,0,0,0,0,0,0,0,0,44,15923,0,0.0,0.0,,0.18333333333333335,18.558275058275058,,133,13,0,11028.081967213115,290187661.0,9
estrus_bunny,2211644360,1451,1892,0.7669133192389006,21,0,115968,0,0,0,1,0,0,0,1,0,0,0,0,0,3.973994182072517e-06,,0.0,0.0,,0.0,67,0,0,666488.36,232335283.0,12
HopeeQuen2,3689918359,5,5,1.0,6,0,17308,0,0,0,0,0,0,0,1,0,0,5,0,0,0.001,,,0.005,,,0,0,0,129562.335,290328211.0,10
LearnDreams,1942970707,61685,67283,0.9167991914748154,470,3942,239300,1,1,1,1,0,0,0,258,0,1,114,16390,0,1.9464718726138272e-05,0.0,1.4862595306392402e-05,8.600689669689004e-06,0.12179896853588573,0.0,5,0,0,140662.84,228198747.0,11
Bolivia4x4,49965363,12223,7735,1.5802197802197802,209,1381,58925,0,1,1,1,0,0,0,32,0,0,15,2090,0,5.516052574876105e-05,0.0,,2.585649644473174e-05,0.0021790353858665056,,125,3,0,160498.15075376883,92839640.0,10
donorhut,3666328582,701,708,0.9901129943502824,41,1009,676,0,1,1,1,0,0,0,74,0,13,12,36964,2,0.0009249537523123844,0.0,0.0008743610438525693,0.00014999250037498125,0.791046053757918,0.00013451708366962604,162,9,0,210964.33,289417859.0,8
LyricBelfast,38651936,30385,1641,18.51614868982328,238,17286,21723,1,1,1,1,0,0,0,1325,0,2,383,180,0,0.005175862122845669,0.0,0.00040625634775543363,0.001496117126830107,0.002675346680340661,0.0,97,5,5,23795.765,88862294.0,12
NorthWellandBIA,3294382948,1255,544,2.306985294117647,23,83,1538,0,1,1,1,0,0,0,82,0,0,52,756,0,0.001357975622681505,0.0,,0.0008611552729199788,0.015614672835426306,,135,34,0,340027.0,279398783.0,15
almawari,2364038186,2747,3674,0.7476864452912357,13,4860,9327,0,0,0,1,0,0,0,153,0,10,9,4704,0,0.00026191185382237243,0.0,0.0004536381781890764,1.540657963661014e-05,0.03658138268916712,0.0,82,0,0,81497.22,240579145.0,8
TheOffer,65923134,371,595,0.6235294117647059,7,604,1425,0,1,1,1,0,0,0,95,0,11,35,164,3,0.0010935881201795787,0.0,0.0007703081232492997,0.00040290088638195,0.011025210084033612,0.0002100840336134454,73,3,0,288092.27692307695,97430198.0,8
BigEarsFestival,18615481,6168,547,11.276051188299817,211,6190,8392,1,1,1,1,0,0,0,1126,0,0,209,13,0,0.010556414943983499,0.0,0.0,0.0019594056157127455,0.007921998781230956,0.0,85,1,0,45841.505,78188806.0,15
947Star,2285366035,297,40,7.425,26,44,563,0,0,1,1,0,0,0,47,0,0,16,486762,0,0.015064102564102563,0.0,,0.005128205128205128,104.00897435897437,,124,7,0,293252.0564102564,236450480.0,7
TheRealDogecoin,2456217714,1287,933,1.3794212218649518,375,0,266183,0,0,0,1,0,0,0,9,0,0,2,0,0,4.823151125401929e-05,,,1.0718113612004288e-05,,,0,0,0,94.56,245148346.0,15
TerryMitts,546816334,437,385,1.135064935064935,30,18,115827,0,1,0,0,0,0,0,2,0,0,2,0,0,2.5974025974025975e-05,,,2.5974025974025975e-05,,,194,0,0,2766.18,180797948.0,10
CEHealthCareers,44637740,529,896,0.5904017857142857,6,27,673,1,0,1,1,0,0,0,19,0,0,6,0,0,0.00010602678571428571,,,3.348214285714286e-05,,,2,0,1,406951.34,91207031.0,15
SimcoeRedcoats,807650101,893,99,9.02020202020202,8,365,2342,0,1,0,1,0,0,0,73,0,0,39,1195,0,0.03351698806244261,0.0,,0.01790633608815427,0.06781296107138804,,181,32,0,44553.23,194045793.0,14
CushWakeUS,102132665,14904,619,24.077544426494345,393,621,14323,0,0,1,1,0,0,0,1496,0,0,934,484,0,0.016329738462210194,0.0,0.0,0.010195170938305026,0.015331496087934366,0.0,114,0,0,78154.245,109795465.0,10
TheAppleForest,1687259472,133,56,2.375,34,19,62851,0,1,0,1,0,0,0,2,0,0,7,0,0,0.00017857142857142857,,,0.000625,,,0,0,0,1833.575,224133241.0,14
always_vote,170921358,3328,3415,0.9745241581259151,184,35301,114120,0,1,0,1,0,0,0,120,0,272,51,154654,30,0.0009010023651312085,0.0,0.0008849845453066537,0.0003829260051807636,0.6378405130637411,9.760858955588091e-05,160,30,0,1707.24,127193088.0,11
LittleMix,380399508,11850203,28784,411.694100889383,12159,7332,33113,1,1,1,0,1,0,0,1111739,0,29770,198606,33762,5879,0.4108883629202985,0.0,0.03041926887486512,0.07340292479273355,0.01724916620344636,0.006007218062322205,123,23,0,41967.392857142855,164130600.0,9
RapAquila,2653983072,770,627,1.2280701754385965,28,7781,43262,1,0,1,1,0,0,0,20,0,0,31,35,0,0.00017057714777951198,0.0,,0.00026439457905824356,0.018607123870281763,,4,0,0,17534.77894736842,252687793.0,9
AFlyswatter,3877474452,37,52,0.7115384615384616,0,41,264,0,0,0,1,0,0,0,128,0,6,161,1,6,0.013234077750206784,0.0,0.008875739644970414,0.01664598842018197,0.019230769230769232,0.008875739644970414,12,1,0,382020.7,291794317.0,11
Dem5SOS_Updates,957308474215550976,0,6,0.0,0,1,19,0,0,0,0,0,0,0,3,0,1,0,16553,0,0.03571428571428571,0.0,0.041666666666666664,0.0,2758.8333333333335,0.0,2,0,0,331082.2631578947,364153500.0,15
BrandsKingdom,2451575053,607,1878,0.3232161874334398,8,22,1285,0,1,1,1,0,0,0,7,0,0,3,846,0,2.3741207274305906e-05,0.0,0.0,1.0174803117559675e-05,0.010987298371386268,0.0,42,5,0,591721.4472361809,244914858.0,13
MoM_Mastering,2334591180,7002,7281,0.9616810877626699,87,5278,133088,1,1,0,1,0,0,0,16,0,0,3,71,0,1.1098486582623379e-05,0.0,,2.080966234241883e-06,0.004875703886828732,,2,0,0,3326.68,239002280.0,13
TotalLacrosse,334159008,2394,620,3.861290322580645,24,965,3537,0,1,1,1,0,0,0,587,0,1,231,1849,0,0.006069065343258891,0.0,0.0003225806451612903,0.0023883374689826304,0.0877134724857685,0.0,42,18,0,187840.0205128205,157569976.0,13
SizzleHouston,2417468048,480,1043,0.46021093000958774,6,571,359,1,1,1,1,0,0,0,69,0,29,14,80795,1,0.000382400700513747,0.0,0.0017377756471716203,7.758854793032549e-05,7.042186001917545,5.992329817833173e-05,104,2,73,454567.315,243180019.0,13
naysayermdzvyt4,3429852087,10,39,0.2564102564102564,1,0,3795,0,0,1,1,0,0,0,0,0,1,0,0,1,0.0,,0.00030165912518853697,0.0,,0.00030165912518853697,59,0,0,384.975,286984564.0,15
seansramblings,65532961,626,622,1.0064308681672025,34,1488,28955,0,1,1,1,0,0,0,2567,0,162,249,963,4,0.046370894902272475,0.0,0.0023677287342882196,0.004497994869756855,1.5482315112540193,5.846243788365975e-05,103,38,0,12869.345,97293794.0,14
15MBcn_int,306932184,15052,718,20.963788300835656,719,1292,52752,1,1,1,1,0,0,0,818,0,72,763,118237,69,0.014240947075208912,0.0,0.0025069637883008357,0.01328342618384401,2.1956731662024143,0.002402506963788301,86,15,0,111229.63076923077,153684513.0,10
DellCares,16519133,88912,64909,1.3697946355667165,1000,720,277301,0,1,1,1,1,0,0,67,0,3,5,0,0,2.2938096240719915e-05,,2.981842072698304e-07,1.7117982269193964e-06,,0.0,185,0,0,2847.465,69803066.0,9
